,Unnamed: 0,property_id,address,property_name,description,num_bedroom,num_bathroom,area_size,price,transaction_type,property_type,parking,laundry,furnished,pet_friendly,latitude,longitude,build_year,smoking_allowed,air_conditioning,hardwood_floors,balcony
391,391,441307,11312 122 Street Northwest,11312 122 Street Northwest,11312 122 Street Northwest,3,2.0,,1700,Rent,House,underground,in_suite,True,True,53.5625523,-113.5328028,2000-01-01,False,True,True,True
392,392,294093,11065 149 Street,11065 149 Street,11065 149 Street,1,1.0,607,1050,Rent,Apartment,garage,in_suite,False,True,53.5582526,-113.5775054,2000-01-01,False,True,False,True
393,393,461200,12503 121 Avenue Northwest,12503 121 Avenue Northwest,12503 121 Avenue Northwest,2,1.0,1000,1325,Rent,Basement,underground,in_suite,True,True,53.574891354337,-113.538115550262,2000-01-01,False,True,True,False
394,394,273901,404 McConachie Way NW,404 McConachie Way NW,404 McConachie Way NW,1,1.0,604,1418,Rent,Apartment,covered,in_suite,True,True,53.62903,-113.432008,2000-01-01,False,True,False,True
395,395,289339,10619 104 Street NW,10619 104 Street NW,10619 104 Street NW,1,1.0,495,849,Rent,Apartment,covered,in_suite,False,True,53.5503367,-113.4989538,2000-01-01,False,True,True,False
396,396,415776,10404 24 Avenue Northwest,10404 24 Avenue Northwest,10404 24 Avenue Northwest,2,1.0,,1200,Rent,Townhouse,outdoor,in_suite,True,False,53.4547256,-113.4985078,2000-01-01,False,True,False,True
397,397,289412,12711 118 Avenue NW,12711 118 Avenue NW,12711 118 Avenue NW,studio,1.0,382,849,Rent,Apartment,underground,in_suite,False,True,53.5695231,-113.5428482,2000-01-01,False,True,True,False
398,398,531543,10238 103 St NW,10238 103 St NW,10238 103 St NW,1,1.0,510,1780,Rent,Condo Unit,garage,shared,False,True,53.5440505,-113.4979589,2000-01-01,False,True,True,False
399,399,289367,11919 105 Street NW,11919 105 Street NW,11919 105 Street NW,1,1.0,550,1070,Rent,Apartment,covered,shared,True,True,53.5726661,-113.5006491,2000-01-01,False,False,True,True
400,400,289365,14925 102 Avenue,14925 102 Avenue,14925 102 Avenue,1,1.0,538,850,Rent,Apartment,garage,shared,True,True,53.550721,-113.516515,2000-01-01,False,True,True,False
401,401,289325,10959 97 Street NW,10959 97 Street NW,10959 97 Street NW,studio,1.0,150,629,Rent,Apartment,underground,shared,True,True,53.5568338,-113.4912602,2000-01-01,False,True,True,True
402,402,289359,10155 153 Street NW,10155 153 Street NW,10155 153 Street NW,studio,1.0,346,795,Rent,Apartment,garage,shared,False,True,53.5430149,-113.584416,2000-01-01,False,True,False,False
403,403,289351,11708 124 Street NW,11708 124 Street NW,11708 124 Street NW,studio,1.0,280,900,Rent,Apartment,covered,shared,True,True,53.568809,-113.536597,2000-01-01,False,False,True,False
404,404,289386,10625 117 Street NW,10625 117 Street NW,10625 117 Street NW,1,1.0,546,849,Rent,Apartment,covered,in_suite,True,True,53.5508453,-113.5227166,2000-01-01,False,False,False,True
405,405,289399,11820 102 Street NW,11820 102 Street NW,11820 102 Street NW,studio,1.0,489,899,Rent,Apartment,underground,shared,False,True,53.571027,-113.496265,2000-01-01,False,True,True,False
406,406,289263,11615 124 Street NW,11615 124 Street NW,11615 124 Street NW,studio,1.0,332,845,Rent,Apartment,garage,shared,False,True,53.5673839,-113.535465,2000-01-01,False,True,False,False
407,407,289336,10711 103 Street NW,10711 103 Street NW,10711 103 Street NW,1,1.0,539,799,Rent,Apartment,covered,shared,False,True,53.551968,-113.4970064,2000-01-01,False,True,False,True
408,408,289277,10041 152 Street NW,10041 152 Street NW,10041 152 Street NW,1,1.0,483,940,Rent,Apartment,underground,in_suite,True,True,53.540313,-113.582663,2000-01-01,False,True,False,False
409,409,530804,10238 103 Street Northwest,10238 103 Street Northwest,10238 103 Street Northwest,2,2.0,989,2400,Rent,Condo Unit,outdoor,shared,True,False,53.5440505,-113.4979589,2000-01-01,False,True,True,False
410,410,289282,10650 103 Street NW,10650 103 Street NW,10650 103 Street NW,studio,1.0,,770,Rent,Apartment,garage,shared,False,True,53.550895,-113.497697,2000-01-01,False,True,True,True
411,411,289279,2606 139 Avenue NW,2606 139 Avenue NW,2606 139 Avenue NW,1,1.0,567,1070,Rent,Apartment,garage,shared,False,True,53.6028405,-113.3827519,2000-01-01,False,False,False,False
412,412,481670,,,,4,3.0,1500,2000,Rent,Duplex,covered,in_suite,False,True,53.4120535,-113.5575404,2000-01-01,False,True,False,False
413,413,499099,274 McConachie Way Northwest,274 McConachie Way Northwest,274 McConachie Way Northwest,2.5,2.0,800,1700,Rent,Condo Unit,outdoor,shared,True,False,53.6290076,-113.4320253,2000-01-01,False,False,False,True
414,414,399336,11118 76 Ave NW,11118 76 Ave NW,11118 76 Ave NW,6,3.0,,2400,Rent,Duplex,underground,shared,False,False,53.5124328,-113.5178177,2000-01-01,False,True,True,False
415,415,523781,11105 81 Avenue Northwest,11105 81 Avenue Northwest,11105 81 Avenue Northwest,2,1.0,968.76,1600,Rent,House,underground,shared,True,True,53.5169501,-113.5182126,2000-01-01,False,False,False,False
416,416,481616,10160 114 St NW,10160 114 St NW,10160 114 St NW,studio,1.0,480,925,Rent,Condo Unit,underground,in_suite,False,False,53.542408,-113.518322,2000-01-01,False,True,True,True
417,417,278868,11615-84 Street NW,11615-84 Street NW,11615-84 Street NW,3,1.0,,1600,Rent,House,outdoor,in_suite,False,False,53.567571565241,-113.469921069312,2000-01-01,False,True,False,True
418,418,410672,2949 26 Street Northwest,2949 26 Street Northwest,2949 26 Street Northwest,2,1.0,980,1300,Rent,Condo Unit,outdoor,in_suite,False,True,53.460485,-113.3801381,2000-01-01,False,False,False,False
419,419,529443,,,,5,2.0,2000,2100,Rent,House,garage,in_suite,True,True,53.4805933,-113.5257216,2000-01-01,False,True,True,True
420,420,285475,11307 99 ave,11307 99 ave,11307 99 ave,1,1.0,,1350,Rent,Condo Unit,garage,shared,False,True,53.5370309,-113.5164889,2000-01-01,False,False,False,False
421,421,415973,20828 61 Avenue Northwest,20828 61 Avenue Northwest,20828 61 Avenue Northwest,5.5,3.5,2500,3450,Rent,House,underground,in_suite,True,False,53.4968972,-113.6809713,2000-01-01,False,True,True,True
422,422,531801,12141 Jasper Ave,12141 Jasper Ave,12141 Jasper Ave,1,1.0,750,1480,Rent,Condo Unit,underground,in_suite,False,False,53.5409719,-113.5321348,2000-01-01,False,True,True,True
423,423,531726,10909 106 Street,10909 106 Street,10909 106 Street,4,2.0,,2200,Rent,Townhouse,garage,in_suite,True,True,53.5550567,-113.5019574,2000-01-01,False,False,True,True
424,424,531713,,,,3,1.0,,1450,Rent,Main Floor,underground,shared,True,True,53.5130626,-113.6018863,2000-01-01,False,False,True,False
425,425,250297,,,,1,1.0,,975,Rent,Apartment,garage,shared,False,True,53.5230394,-113.4670382,2000-01-01,False,False,True,True
426,426,531496,5918 172st NW,5918 172st NW,5918 172st NW,2,1.0,,1399,Rent,Condo Unit,outdoor,shared,True,False,53.4952098,-113.6212002,2000-01-01,False,False,False,True
427,427,530471,4879 Kinney Rd SW,4879 Kinney Rd SW,4879 Kinney Rd SW,4,3.0,1890,2800,Rent,House,covered,in_suite,False,True,53.4157911,-113.6269298,2000-01-01,False,True,True,False
428,428,531711,630 Cheriton Crescent Northwest,630 Cheriton Crescent Northwest,630 Cheriton Crescent Northwest,5.5,3.5,2340,3300,Rent,House,outdoor,in_suite,True,False,53.464867409327,-113.578008457672,2000-01-01,False,True,True,False
429,429,397347,9232 91 Street,9232 91 Street,9232 91 Street,5.5,3.5,2800,2800,Rent,Duplex,garage,shared,True,False,53.5281673,-113.4672579,2000-01-01,False,True,False,True
430,430,531698,3509 42A Avenue Northwest,3509 42A Avenue Northwest,3509 42A Avenue Northwest,3,2.0,,1600,Rent,House,outdoor,shared,True,False,53.4794451,-113.3950245,2000-01-01,False,True,False,True
431,431,335560,14810 51 Ave NW,14810 51 Ave NW,14810 51 Ave NW,2,2.0,1400+,2000,Rent,Condo Unit,underground,shared,True,False,53.489858,-113.5753851,2000-01-01,False,True,True,False
432,432,529045,10310 102 St NW,10310 102 St NW,10310 102 St NW,1.5,1.0,,2995,Rent,Condo Unit,covered,shared,False,True,53.5450299,-113.49616,2000-01-01,False,False,False,False
433,433,531299,10310 102 St NW,10310 102 St NW,10310 102 St NW,1.5,1.0,595,2995,Rent,Condo Unit,garage,in_suite,False,True,53.5450299,-113.49616,2000-01-01,False,False,False,True
434,434,524955,11025 Jasper Avenue,11025 Jasper Avenue,11025 Jasper Avenue,1,1.0,,1550,Rent,Condo Unit,garage,in_suite,True,True,53.5406116,-113.5108438,2000-01-01,False,False,False,False
435,435,527948,1763 Erker Way Northwest,1763 Erker Way Northwest,1763 Erker Way Northwest,3.5,2.5,1840,2500,Rent,House,underground,in_suite,False,True,53.4748555,-113.6686374,2000-01-01,False,True,True,False
436,436,259103,8210 182 St,8210 182 St,8210 182 St,1,1.0,750,1200,Rent,Apartment,underground,in_suite,True,True,53.5158127,-113.6377704,2000-01-01,False,True,False,True
437,437,273368,10933 106 Ave NW,10933 106 Ave NW,10933 106 Ave NW,2,2.0,1165,2000,Rent,Condo Unit,garage,shared,False,False,53.549284,-113.5285364,2000-01-01,False,True,True,True
438,438,531715,,,,1,1.0,,950,Rent,Basement,underground,in_suite,True,True,53.5130626,-113.6018863,2000-01-01,False,False,True,True
439,439,531707,2736 33 Street Northwest,2736 33 Street Northwest,2736 33 Street Northwest,3,2.5,1500,2000,Rent,House,covered,shared,True,False,53.4579706,-113.390487,2000-01-01,False,True,False,False
440,440,528122,12411 87 Street Northwest,12411 87 Street Northwest,12411 87 Street Northwest,3,1.5,1433,1375,Rent,Main Floor,underground,shared,True,True,53.5803063,-113.4741267,2000-01-01,False,False,True,True
441,441,494219,1343 Erker Crescent NW,1343 Erker Crescent NW,1343 Erker Crescent NW,3,2.5,,2300,Rent,Duplex,covered,in_suite,True,False,53.4781521,-113.6656349,2000-01-01,False,True,True,True
442,442,456567,10303 105 St NW,10303 105 St NW,10303 105 St NW,2,1.0,850,1500,Rent,Condo Unit,covered,in_suite,False,False,53.545054851745,-113.500776312303,2000-01-01,False,True,True,False
443,443,531527,11503 76 Avenue Northwest,11503 76 Avenue Northwest,11503 76 Avenue Northwest,1.5,1.0,660,2000,Rent,Condo Unit,garage,shared,True,False,53.5119933,-113.5291808,2000-01-01,False,True,True,True
444,444,438492,8518 106 Street NW,8518 106 Street NW,8518 106 Street NW,1,1.0,486,1500,Rent,Condo Unit,underground,shared,False,False,53.5215183,-113.5038349,2000-01-01,False,True,True,True
445,445,530442,#1 10129-82 Ave,#1 10129-82 Ave,#1 10129-82 Ave,2,2.0,,1500,Rent,Condo Unit,outdoor,in_suite,True,True,53.5177212,-113.4925006,2000-01-01,False,False,True,False
446,446,411935,1009 Watt Prom SW,1009 Watt Prom SW,1009 Watt Prom SW,1,1.0,500,935,Rent,Basement,outdoor,shared,False,True,53.4194449,-113.4301374,2000-01-01,False,True,True,True
447,447,425494,14524 56 Street Northwest,14524 56 Street Northwest,14524 56 Street Northwest,3.5,1.5,2100,1950,Rent,Townhouse,covered,shared,False,True,53.61346253252,-113.42304925572,2000-01-01,False,True,False,False
448,448,481461,11211 85 St NW,11211 85 St NW,11211 85 St NW,2,1.0,,1100,Rent,Apartment,covered,in_suite,False,False,53.5615128,-113.4714035,2000-01-01,False,True,True,False
449,449,407723,10617 107 Street Northwest,10617 107 Street Northwest,10617 107 Street Northwest,1,1.0,,950,Rent,Apartment,covered,shared,False,True,53.5503701,-113.5043731,2000-01-01,False,True,False,True
450,450,479144,2012 160 Street Southwest,2012 160 Street Southwest,2012 160 Street Southwest,1,1.0,,950,Rent,Basement,underground,shared,True,False,53.4227507,-113.5991815,2000-01-01,False,True,True,True
451,451,528043,10108 125 Street Northwest,10108 125 Street Northwest,10108 125 Street Northwest,2,2.0,2000,4250,Rent,Loft,underground,shared,False,True,53.5420862,-113.5381721,2000-01-01,False,False,False,False
452,452,482336,160 Magrath Rd NW,160 Magrath Rd NW,160 Magrath Rd NW,1.5,1.0,851,1600,Rent,Condo Unit,garage,shared,True,False,53.4532702,-113.5597803,2000-01-01,False,False,True,True
453,453,474137,144 Macewan Road,144 Macewan Road,144 Macewan Road,3,2.5,1700,2350,Rent,House,underground,shared,True,True,53.4293068,-113.5199999,2000-01-01,False,True,False,True
454,454,303670,13660 38 Street,13660 38 Street,13660 38 Street,1,1.0,,925,Rent,Apartment,outdoor,shared,True,True,53.597716,-113.401141,2000-01-01,False,True,True,True
455,455,531595,9221 98 Avenue Northwest,9221 98 Avenue Northwest,9221 98 Avenue Northwest,3,3.0,1800,2500,Rent,Townhouse,covered,in_suite,True,False,53.5380236,-113.4697718,2000-01-01,False,False,False,True
456,456,531577,,,,3,2.5,1490,2495,Rent,Townhouse,underground,in_suite,False,True,53.569136737519,-113.519731876776,2000-01-01,False,False,True,True
457,457,515171,12223 82 St NW,12223 82 St NW,12223 82 St NW,1.5,1.0,667.37,1000,Rent,Apartment,covered,shared,False,True,53.577576,-113.466834,2000-01-01,False,True,False,True
458,458,531565,,,,3,2.5,1490,2495,Rent,Townhouse,covered,in_suite,False,True,53.568999764928,-113.520556821143,2000-01-01,False,False,True,True
459,459,414704,,,,3,2.0,1850,1250,Rent,Basement,garage,shared,False,False,53.5650183,-113.5007599,2000-01-01,False,False,False,True
460,460,363900,8947 149 Street Northwest,8947 149 Street Northwest,8947 149 Street Northwest,3,1.0,1049,1850,Rent,Main Floor,outdoor,in_suite,True,True,53.5229912,-113.5775039,2000-01-01,False,True,True,False
461,461,399718,,,,1,1.0,,800,Rent,Apartment,underground,shared,False,True,53.5712265,-113.4694549,2000-01-01,False,False,True,True
462,462,489294,,,,studio,1.0,500,829,Rent,Apartment,covered,in_suite,False,False,53.5609206,-113.5363946,2000-01-01,False,False,True,True
463,463,279765,10226 104 St NW,10226 104 St NW,10226 104 St NW,2,2.0,900,2350,Rent,Condo Unit,garage,in_suite,True,True,53.5438488,-113.4993579,2000-01-01,False,False,False,True
464,464,529056,3388 Erlanger Bend Northwest,3388 Erlanger Bend Northwest,3388 Erlanger Bend Northwest,3,2.5,1619,1975,Rent,House,underground,in_suite,True,True,53.4677379,-113.6828646,2000-01-01,False,True,True,True
465,465,323611,8515 106A Avenue NW,8515 106A Avenue NW,8515 106A Avenue NW,1,1.0,585,1289,Rent,Apartment,covered,shared,False,True,53.5562371,-113.4727617,2000-01-01,False,True,False,True
466,466,531599,9819 104 Street Northwest,9819 104 Street Northwest,9819 104 Street Northwest,2,2.0,932,1700,Rent,Condo Unit,garage,in_suite,False,False,53.5364138,-113.4987758,2000-01-01,False,False,True,True
467,467,282626,10725 109 Street NW,10725 109 Street NW,10725 109 Street NW,1,1.0,,1095,Rent,Apartment,outdoor,in_suite,True,True,53.5522174,-113.5079737,2000-01-01,False,True,True,True
468,468,531587,,,,2,1.0,990,1495,Rent,Basement,outdoor,in_suite,False,False,53.4187173,-113.6368967,2000-01-01,False,False,True,False
469,469,531300,BSMT 7411 89 Street Northwest,BSMT 7411 89 Street Northwest,BSMT 7411 89 Street Northwest,2,1.0,1277,1400,Rent,Basement,underground,shared,False,False,53.5105457,-113.4617925,2000-01-01,False,False,True,False
470,470,527853,42 Ebbers Close NW,42 Ebbers Close NW,42 Ebbers Close NW,1,1.0,560,1150,Rent,Apartment,covered,in_suite,False,False,53.6077784,-113.4089223,2000-01-01,False,True,True,False
471,471,510568,8525 107 Street NW,8525 107 Street NW,8525 107 Street NW,1,1.0,,949,Rent,Apartment,garage,shared,True,False,53.521664,-113.5059961,2000-01-01,False,True,True,False
472,472,529909,1641 James Mowatt Trail Southwest,1641 James Mowatt Trail Southwest,1641 James Mowatt Trail Southwest,3,3.5,1694,2200,Rent,Duplex,underground,shared,False,False,53.4140959,-113.5209534,2000-01-01,False,True,True,False
473,473,503920,9922 111 Street,9922 111 Street,9922 111 Street,1.5,1.0,1177,2050,Rent,Apartment,covered,shared,True,True,53.5380082,-113.5124962,2000-01-01,False,False,True,True
474,474,527360,,,,1,1.0,720,1250,Rent,Basement,garage,shared,False,False,53.5332717,-113.7121817,2000-01-01,False,False,True,True
475,475,531465,10360 102 St NW,10360 102 St NW,10360 102 St NW,2.5,2.0,1200,4200,Rent,Apartment,covered,in_suite,False,True,53.5458997,-113.4960541,2000-01-01,False,True,True,False
476,476,416022,9707 105 St NW,9707 105 St NW,9707 105 St NW,2,2.0,1200,2150,Rent,Condo Unit,covered,in_suite,False,False,53.5343372,-113.5005593,2000-01-01,False,False,False,True
477,477,526283,10106 111 Avenue Northwest,10106 111 Avenue Northwest,10106 111 Avenue Northwest,studio,1.0,1065,1195,Rent,Apartment,outdoor,shared,False,True,53.559083,-113.494215,2000-01-01,False,True,False,True
478,478,522393,14930 92 Avenue Northwest,14930 92 Avenue Northwest,14930 92 Avenue Northwest,1,1.0,620,985,Rent,Basement,garage,in_suite,False,True,53.5268365,-113.579188,2000-01-01,False,False,True,False
479,479,470555,11235 93 Street Northwest,11235 93 Street Northwest,11235 93 Street Northwest,2.5,1.0,1100,1500,Rent,Main Floor,underground,shared,True,True,53.5621367,-113.4838163,2000-01-01,False,False,True,False
480,480,458973,8935 117 Street Northwest,8935 117 Street Northwest,8935 117 Street Northwest,4.5,2.5,2047,650,Rent,Room For Rent,covered,shared,True,False,53.52472928987,-113.531662046558,2000-01-01,False,False,False,True
481,481,457630,13218 102 Avenue Northwest,13218 102 Avenue Northwest,13218 102 Avenue Northwest,4,3.5,3200,5500,Rent,House,outdoor,shared,False,True,53.543186668501,-113.550319763727,2000-01-01,False,False,True,False
482,482,531486,11025 Jasper Avenue,11025 Jasper Avenue,11025 Jasper Avenue,1,1.0,512,950,Rent,Condo Unit,outdoor,shared,False,False,53.5406116,-113.5108438,2000-01-01,False,True,True,False
483,483,531432,3735 132 Avenue Northwest,3735 132 Avenue Northwest,3735 132 Avenue Northwest,4.5,3.5,1800,2500,Rent,House,underground,in_suite,True,True,53.5919326,-113.4309494,2000-01-01,False,False,True,True
484,484,513451,10635 83 Ave NW,10635 83 Ave NW,10635 83 Ave NW,2,1.0,,1850,Rent,Apartment,covered,shared,True,False,53.5188737,-113.5057571,2000-01-01,False,False,True,False
485,485,479691,3305 Orchards Link Southwest,3305 Orchards Link Southwest,3305 Orchards Link Southwest,3,2.5,1235,1750,Rent,Townhouse,underground,shared,False,True,53.4097862,-113.4602877,2000-01-01,False,True,True,True
486,486,508668,10011 89 Ave NW,10011 89 Ave NW,10011 89 Ave NW,1,1.0,700,1150,Rent,Apartment,underground,in_suite,True,False,53.5243172,-113.4894549,2000-01-01,False,False,False,False
487,487,522388,14930 92 Avenue Northwest,14930 92 Avenue Northwest,14930 92 Avenue Northwest,3,2.5,1366,1895,Rent,Main Floor,underground,shared,True,True,53.5268365,-113.579188,2000-01-01,False,True,True,True
488,488,274392,9707 -105 st,9707 -105 st,9707 -105 st,2,2.0,1244,2200,Rent,Apartment,underground,shared,True,False,53.534363,-113.500794,2000-01-01,False,False,False,True
